Date;Autres usages;Climatisation et ventilation;Cuisson;Eclairage;Energie;Industrie hors metallurgie;Metallurgie;Conso_TS_heat;Conso_TS_air_con;Conso_ECS;Conso_H2;Taux_pertes
2019-01-01 00:00:00;14545.701164357875;662.57669084321;217.18778165102194;1135.757502435856;841.7113984229323;16510.207309281464;4622.244511224336;15273.414538447565;0.0;12419.274293676583;4720.563795888698;0.085578
2019-01-01 01:00:00;13239.918057345756;606.1292505102991;155.8338039599909;812.7216665086839;799.5983107210174;15684.15714288977;4390.981161877302;15819.409606097806;0.0;9040.997604146403;4720.563795888698;0.085698
2019-01-01 02:00:00;13663.08488209031;615.3327669924872;144.4010595269169;894.9545515055738;795.9214725859473;15612.03609897796;4370.789950764316;16394.378509123075;0.0;6505.5361498604925;4720.563795888698;0.085698
2019-01-01 03:00:00;13231.168911802408;597.2346298215775;146.0171095084543;839.1818986079144;778.9909141612226;15279.94215028031;4277.815957827713;16756.697005748567;0.0;4881.993026960212;4720.563795888698;0.085698
2019-01-01 04:00:00;12172.192675875067;573.3024145529608;194.56027906346355;780.7474960771881;729.6501889966098;14312.121800688594;4006.862226801826;16633.10186859983;0.0;3921.663233002668;4720.563795888698;0.085698
2019-01-01 05:00:00;11613.521713763223;547.8013294121741;355.31442244580535;757.7864959314446;659.8360161659293;12942.713630299148;3623.478819938741;16631.872767215238;0.0;3273.9353933905068;4720.563795888698;0.085698
2019-01-01 06:00:00;11809.17269017328;501.9995826631611;729.8828618172118;789.7885698380442;552.3739760850118;10834.840861891162;3033.352822812609;17138.4574096207;0.0;3027.759315044344;4720.563795888698;0.085698
2019-01-01 07:00:00;12252.049905794393;490.1015398323733;1013.0354470185553;1033.1263096191537;484.58870024734534;9505.229432627697;2661.1110215862955;18607.958667099887;0.0;2950.6663623684535;4720.563795888698;0.08581799999999999
2019-01-01 08:00:00;13212.331547266389;529.17470743069;706.8007643508422;863.3941755546149;473.4688107264115;9287.112386819017;2600.046318578901;19133.685309878452;0.0;3720.8918339184625;4720.563795888698;0.08581799999999999
2019-01-01 09:00:00;14053.16518958602;567.8146673059431;673.9694165268661;786.4571716486269;490.35498780091143;9618.335563844235;2692.776508461955;18280.808924046298;0.0;5096.342464778278;4720.563795888698;0.08581799999999999
2019-01-01 10:00:00;15369.558926075;616.7078034685662;772.5297605758462;835.4728296919731;525.4207139263373;10306.151322035636;2885.3393735137433;17902.961712773038;0.0;6013.597949271395;4720.563795888698;0.08581799999999999
2019-01-01 11:00:00;16074.422131913152;647.0642133923284;1266.5205270600663;857.8843455819584;556.6362115901849;10918.444728591712;3056.758796859019;17203.62652710757;0.0;7489.346886611607;4720.563795888698;0.08545799999999999
2019-01-01 12:00:00;15627.440837429755;646.5154334006364;2473.2476550661413;870.1058697817791;594.8192254724545;11667.406323188117;3266.4402215075465;16239.27839826977;0.0;13209.352672824949;4720.563795888698;0.08509800000000001
2019-01-01 13:00:00;18394.587304836972;719.20553516257;1589.6463117954397;988.3793842777102;669.5697005587615;13133.640281734493;3676.931221370169;15779.396970612961;0.0;21947.961577599966;4720.563795888698;0.084738
2019-01-01 14:00:00;18696.59472667712;740.3259002707548;670.4972802658699;956.0372522372658;652.6568558498494;12801.894093481433;3584.054589766464;15690.286069496162;0.0;19198.90554765786;4720.563795888698;0.084738
2019-01-01 15:00:00;18114.07895365319;739.0645417730663;579.2459948506036;927.099258702548;647.7750893217519;12706.13769622059;3557.246396961362;15149.58326157339;0.0;11103.574200441328;4720.563795888698;0.084618
2019-01-01 16:00:00;17334.50965915307;727.8832470197437;670.0688773559114;977.7711810526707;645.2010233600341;12655.647435087969;3543.111011425795;15212.352945962553;0.0;10264.47024673276;4720.563795888698;0.084498
2019-01-01 17:00:00;15898.369577608559;684.85166725238;837.8272813771836;1463.3471358603942;614.9393011214206;12062.062630009435;3376.9292564905113;16080.12498053892;0.0;14773.194237318508;4720.563795888698;0.084738
2019-01-01 18:00:00;15237.18000973886;637.4115124724784;2124.5358492304536;1768.1386197715076;577.0701362845539;11319.256849243757;3168.971274540532;18714.908328145728;0.0;29116.077594772294;4720.563795888698;0.084978
2019-01-01 19:00:00;13460.981905207464;611.1220705218334;4973.5973618917305;1844.7021332730712;603.6716903057313;11841.047827038847;3315.053391920209;19279.774515086636;0.0;37643.42812262484;4720.563795888698;0.08521799999999999
2019-01-01 20:00:00;14694.124321344134;688.1204976810458;3630.877718678433;2033.8442352775817;702.670571311223;13782.915060394618;3858.7040364065733;17262.933252879207;0.0;35878.01953631266;4720.563795888698;0.085338
2019-01-01 21:00:00;15101.809680813167;673.2596018093391;1558.1459929497382;1846.803876921331;737.4524594033719;14465.163379985152;4049.708200646436;16223.801161856143;0.0;30200.051772173072;4720.563795888698;0.085338
2019-01-01 22:00:00;12899.573572942065;575.0291650224618;621.5154439813398;1497.1048059535535;707.3463196636326;13874.63023807124;3884.3808670802173;14496.592876020186;0.0;22034.19358854991;4720.563795888698;0.08521799999999999
2019-01-01 23:00:00;15366.322299671361;667.7294495982198;397.7278254342019;1459.0242037067233;850.7490748908001;16687.48178784175;4671.8747474105985;11144.145395698624;0.0;15527.816867614569;4720.563795888698;0.08521799999999999
2019-01-02 00:00:00;16285.248126796701;741.8154471544777;243.16166503971877;1271.5848160252876;942.3732015104692;18484.69314874521;5175.027172458445;19756.958862341904;0.0;12737.486357917116;4720.563795888698;0.088338
2019-01-02 01:00:00;14734.708907584576;674.5614306643313;173.42748870247806;904.4781944287342;889.8732077071855;17454.903343081845;4886.724295325444;20187.401677772843;0.0;9262.331577833145;4720.563795888698;0.088338
2019-01-02 02:00:00;14970.596866432526;674.2180754088721;158.21976280750957;980.5987388639509;872.0885221931379;17106.056261741818;4789.060077239044;20921.128693294682;0.0;6664.7991245149415;4720.563795888698;0.088338
2019-01-02 03:00:00;14660.392767282372;661.7475980974443;161.78980031217895;929.8298826652816;863.1370999701147;16930.47340546322;4739.903371043826;21383.48912322161;0.0;5001.5098073186855;4720.563795888698;0.088338
2019-01-02 04:00:00;14003.017869292871;659.5330988643525;223.82418163491866;898.1800921244915;839.3972151872725;16464.8147346329;4609.53624837909;21225.767391427064;0.0;4017.6700407585067;4720.563795888698;0.088338
2019-01-02 05:00:00;14186.762007759868;669.1791929656375;434.0424268712108;925.6913566307111;806.0377167419214;15810.466672658022;4426.343096057481;21050.046764737253;0.0;3350.4419117520997;4720.563795888698;0.08821799999999999
2019-01-02 06:00:00;16133.577045713708;685.8269547156057;997.1588776301664;1079.0014741599277;754.6479618026481;14802.454364040908;4144.137168423633;21691.20308923445;0.0;3098.5131014598596;4720.563795888698;0.08821799999999999
2019-01-02 07:00:00;19752.58801530649;790.1350285390072;1633.201952629654;1665.5921677261558;781.2473036313548;15324.201453412785;4290.2069512079215;23043.729040623744;0.0;3012.982388034381;4720.563795888698;0.088098
2019-01-02 08:00:00;23526.98377887613;942.2927901388628;1258.5886191464829;1537.4319581960756;843.0982063925545;16537.409895870907;4629.86016833559;23495.85409450575;0.0;3795.3385582695905;4720.563795888698;0.087978
2019-01-02 09:00:00;25366.81322202073;1024.9398207421202;1216.5555642269462;1419.602766436783;885.1204138160704;17361.67749138538;4860.624479773282;22066.66274171856;0.0;5186.979276942899;4720.563795888698;0.087738
2019-01-02 10:00:00;26333.64564905674;1056.6448161370029;1323.624514288531;1431.4688894030394;900.2368229147356;17658.186433678773;4943.635988829645;21234.33065397555;0.0;6107.1791176625065;4720.563795888698;0.08749799999999999
2019-01-02 11:00:00;25752.507429543803;1036.6485231027457;2029.0669869886128;1374.3992040265819;891.7756456121666;17492.220042790188;4897.171604704287;20616.41251300333;0.0;7606.282998864838;4720.563795888698;0.087138
2019-01-02 12:00:00;23696.345340669388;980.3302496746942;3750.257713795135;1319.366964033482;901.9417784839928;17691.62925269133;4952.998787754544;19802.058132795773;0.0;13431.072716950974;4720.563795888698;0.086898
2019-01-02 13:00:00;25361.86854626744;991.617585013424;2191.753483059299;1362.7458774951954;923.1812840764064;18108.243084732;5069.635145635214;19350.311148213183;0.0;22317.600756255084;4720.563795888698;0.086538
2019-01-02 14:00:00;26043.919638682983;1031.2566825645638;933.9870463300853;1331.7375561084243;909.1357519311179;17832.73937675049;4992.5043079286015;18997.501726815157;0.0;19500.690134872966;4720.563795888698;0.086418
2019-01-02 15:00:00;25322.383261859104;1033.167384878462;809.7507536559386;1296.028509686756;905.550269558821;17762.409523823117;4972.81461846319;18140.408728996714;0.0;11265.824903373954;4720.563795888698;0.086178
2019-01-02 16:00:00;23991.516449430197;1007.4137219634543;927.3967830319932;1353.2666245114929;892.9788767897428;17515.82130601419;4903.7790963931075;18009.070435880796;0.0;10403.077723976128;4720.563795888698;0.085938
2019-01-02 17:00:00;21454.219638346178;924.1801819485852;1130.6147102644193;1974.7289624032092;829.8362147204883;16277.275458496171;4557.032192404372;18973.417625793867;0.0;14972.237830528098;4720.563795888698;0.086178
2019-01-02 18:00:00;19575.999736714428;818.9158093797328;2729.5019943712336;2271.6198885225913;741.3920967496525;14542.4395432076;4071.342649782361;22012.75103231898;0.0;29507.488143246315;4720.563795888698;0.086418
2019-01-02 19:00:00;17665.965435755446;802.0262898273036;6527.265225173009;2420.955941784557;792.2485365914882;15539.99129548428;4350.6201146211015;22894.035320259507;0.0;38190.41760385079;4720.563795888698;0.086778
2019-01-02 20:00:00;18103.404880359914;847.7758662964147;4473.301571079978;2505.729831163428;865.7017983360349;16980.779957570805;4753.98737324398;20720.9629769155;0.0;36438.83217136123;4720.563795888698;0.087018
2019-01-02 21:00:00;17823.436540417664;794.5934985077553;1838.952868100928;2179.6322691528085;870.3551024385038;17072.054740399588;4779.540905825017;19713.078572093546;0.0;30705.830126570545;4720.563795888698;0.087138
2019-01-02 22:00:00;15242.83119320396;679.4854453167259;734.4161373247684;1769.0597062488553;835.8385248007655;16395.010687070957;4589.993732134737;18080.083945856488;0.0;22452.883537860995;4720.563795888698;0.087258
2019-01-02 23:00:00;18016.08887921813;782.8726273358338;466.3119589073037;1710.6181439050615;997.4521325426745;19565.06893432273;5477.492209292279;13898.92687076526;0.0;15822.8737676508;4720.563795888698;0.087258
2019-01-03 00:00:00;17271.871477112163;786.7574975358298;257.8933396670776;1348.6223448138599;999.4658167462101;19604.567389651584;5488.550344295363;5982.638652756469;0.0;11741.344243772835;4720.563795888698;0.07969799999999999
2019-01-03 01:00:00;15488.097219629995;709.0518777309543;182.29486733854876;950.724326907931;935.3725845930002;18347.37568502213;5136.583385951354;6289.8343753212275;0.0;8548.026480935026;4720.563795888698;0.079818
2019-01-03 02:00:00;16006.552686898662;720.8735391632534;169.16847017406297;1048.455550461466;932.4364955296869;18289.78451971845;5120.460001092585;6518.443360172032;0.0;6150.814069948309;4720.563795888698;0.079818
2019-01-03 03:00:00;15643.030657075476;706.1023622359135;172.63403828673069;992.153320261569;920.9903397830069;18065.26733113965;5057.603498201411;6850.507862820737;0.0;4621.229142541718;4720.563795888698;0.079938
2019-01-03 04:00:00;15113.707578676596;711.8458669222275;241.57744150886984;969.4218340695353;905.9764238761594;17770.768955598964;4975.154897437093;6799.979440748452;0.0;3712.193834262656;4720.563795888698;0.079938
2019-01-03 05:00:00;15241.63095547268;718.9365900890162;466.3160265725316;994.5219373327606;865.9713476586386;16986.067583754775;4755.467661719474;6986.756172017522;0.0;3102.7065189621803;4720.563795888698;0.08005799999999999
2019-01-03 06:00:00;17286.410174883775;734.8330760508629;1068.411383253741;1156.1020850356404;808.5717239517178;15860.171430475848;4440.258642666262;7393.245573331081;0.0;2872.7748305151163;4720.563795888698;0.080178
2019-01-03 07:00:00;20698.34838747024;827.9669520353913;1711.4001960872022;1745.341265272312;818.6536799533719;16057.92922915848;4495.623462689339;8337.199261214831;0.0;2803.0757752649392;4720.563795888698;0.08041799999999999
2019-01-03 08:00:00;23446.036678692864;939.050731165123;1254.2583105951994;1532.1422593585735;840.197436977375;16480.51117106222;4613.930639994721;8788.428181617923;0.0;3538.910952171261;4720.563795888698;0.080538
2019-01-03 09:00:00;25302.04614562526;1022.3229230226568;1213.4494291961882;1415.978207055977;882.8605059214891;17317.349294437812;4848.214232011537;8396.687503160441;0.0;4847.091231325571;4720.563795888698;0.080538
2019-01-03 10:00:00;25950.19720986316;1041.2588414440445;1304.3510053772995;1410.6250412435106;887.1283301047548;17401.062747987122;4871.650912052938;8223.135831011572;0.0;5719.485705756471;4720.563795888698;0.080538
2019-01-03 11:00:00;25235.894135540184;1015.8526293549504;1988.3624853873587;1346.827795610889;873.8860030190195;17141.313885769734;4798.930920338741;8028.311574364844;0.0;7138.538549851915;4720.563795888698;0.08041799999999999
2019-01-03 12:00:00;23316.850750981124;964.6303592269976;3690.19771332412;1298.237434670791;887.4972715261608;17408.299587814945;4873.677009832131;7310.585641229639;0.0;12588.536549272076;4720.563795888698;0.08005799999999999
2019-01-03 13:00:00;24959.81213521771;975.8976783102968;2157.008072337807;1341.1425513964496;908.5462837747954;17821.176884866574;4989.267277302985;7020.395233575108;0.0;20937.614489275973;4720.563795888698;0.079818
2019-01-03 14:00:00;25572.635238523282;1012.5953138537172;917.0858451670771;1307.638758999233;892.6842537136147;17510.042486383296;4902.161171000696;6980.748994455511;0.0;18315.10782795648;4720.563795888698;0.079818
2019-01-03 15:00:00;24646.794983968637;1005.6030056845824;788.1470163012912;1261.4511296707512;881.3906499516112;17288.517491730723;4840.142459227045;6840.0941961305025;0.0;10604.341268340935;4720.563795888698;0.079818
2019-01-03 16:00:00;23290.303436191;977.9694968330632;900.2912562067539;1313.7139697433;866.8793007053156;17003.876933375697;4760.453695362741;6971.3609423841135;0.0;9813.995945691811;4720.563795888698;0.079818
