Mois,heures,Nature,type,UsagesGroupe,UsageDetail,WeekDay,Conso
12,16,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000273437
12,16,EquipTransport,Ind,Chauffage,Chauffage,Week,5.18e-05
12,16,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.00018686
12,16,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.98e-06
12,16,papier,Ind,Chauffage,Chauffage,Week,0.00026392
12,16,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000979423
12,16,Textile,Ind,Chauffage,Chauffage,Week,0.0
12,16,Principal,Residentiel,Chauffage,Chauffage,Week,0.20808231100000002
12,16,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.016103716
12,16,MatConstruction,Ind,Chauffage,Chauffage,Week,0.014144203999999999
12,16,MatVerre,Ind,Chauffage,Chauffage,Week,0.002587912
12,16,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.034432657
12,16,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
12,16,CHR,Tertiaire,Chauffage,Chauffage,Week,0.012460028
12,16,COM,Tertiaire,Chauffage,Chauffage,Week,0.017784959
12,16,ENS,Tertiaire,Chauffage,Chauffage,Week,0.004913803
12,16,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
12,16,HCO,Tertiaire,Chauffage,Chauffage,Week,0.0051668059999999995
12,16,SAN,Tertiaire,Chauffage,Chauffage,Week,0.00673332
12,16,SPL,Tertiaire,Chauffage,Chauffage,Week,0.0054181609999999995
12,16,TRA,Tertiaire,Chauffage,Chauffage,Week,0.00164413
12,17,Autre,Autre,Chauffage,Chauffage,Week,0.0
12,17,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.00042676300000000003
12,17,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
12,17,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00041624
12,17,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.24e-05
12,17,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000232091
12,17,EquipTransport,Ind,Chauffage,Chauffage,Week,5.12e-05
12,17,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.00018203400000000003
12,17,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.75e-06
12,17,papier,Ind,Chauffage,Chauffage,Week,0.00026392
12,17,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.00088709
12,17,Textile,Ind,Chauffage,Chauffage,Week,0.0
12,17,Principal,Residentiel,Chauffage,Chauffage,Week,0.237904218
12,17,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.018405431
12,17,MatConstruction,Ind,Chauffage,Chauffage,Week,0.013743743999999999
12,17,MatVerre,Ind,Chauffage,Chauffage,Week,0.00250594
12,17,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.036716697
12,17,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
12,17,CHR,Tertiaire,Chauffage,Chauffage,Week,0.013395326
12,17,COM,Tertiaire,Chauffage,Chauffage,Week,0.018963235
12,17,ENS,Tertiaire,Chauffage,Chauffage,Week,0.0052382209999999995
12,17,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
12,17,HCO,Tertiaire,Chauffage,Chauffage,Week,0.005907302
12,17,SAN,Tertiaire,Chauffage,Chauffage,Week,0.00718611
12,17,SPL,Tertiaire,Chauffage,Chauffage,Week,0.005783408
12,17,TRA,Tertiaire,Chauffage,Chauffage,Week,0.0017549629999999998
12,18,Autre,Autre,Chauffage,Chauffage,Week,0.0
12,18,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.00042614
12,18,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
12,18,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000407468
12,18,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.2000000000000004e-05
12,18,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000223821
12,18,EquipTransport,Ind,Chauffage,Chauffage,Week,5.11e-05
12,18,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000181069
12,18,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.71e-06
12,18,papier,Ind,Chauffage,Chauffage,Week,0.00026392
12,18,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000868623
12,18,Textile,Ind,Chauffage,Chauffage,Week,0.0
12,18,Principal,Residentiel,Chauffage,Chauffage,Week,0.287848956
12,18,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.022215531
12,18,MatConstruction,Ind,Chauffage,Chauffage,Week,0.013663652
12,18,MatVerre,Ind,Chauffage,Chauffage,Week,0.002489545
12,18,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.035655402999999995
12,18,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
12,18,CHR,Tertiaire,Chauffage,Chauffage,Week,0.014524951999999999
12,18,COM,Tertiaire,Chauffage,Chauffage,Week,0.018415741
12,18,ENS,Tertiaire,Chauffage,Chauffage,Week,0.005077884
12,18,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
12,18,HCO,Tertiaire,Chauffage,Chauffage,Week,0.007147459
12,18,SAN,Tertiaire,Chauffage,Chauffage,Week,0.007716166
12,18,SPL,Tertiaire,Chauffage,Chauffage,Week,0.005613694
12,18,TRA,Tertiaire,Chauffage,Chauffage,Week,0.001703464
12,19,Autre,Autre,Chauffage,Chauffage,Week,0.0
12,19,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000425517
12,19,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
12,19,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000398695
12,19,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.15e-05
12,19,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000215552
12,19,EquipTransport,Ind,Chauffage,Chauffage,Week,5.0900000000000004e-05
12,19,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.00018010400000000002
12,19,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.66e-06
12,19,papier,Ind,Chauffage,Chauffage,Week,0.00026392
12,19,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000850156
12,19,Textile,Ind,Chauffage,Chauffage,Week,0.0
12,19,Principal,Residentiel,Chauffage,Chauffage,Week,0.292681607
12,19,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.022566243
12,19,MatConstruction,Ind,Chauffage,Chauffage,Week,0.01358356
12,19,MatVerre,Ind,Chauffage,Chauffage,Week,0.0024731510000000003
12,19,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.033711714
12,19,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
12,19,CHR,Tertiaire,Chauffage,Chauffage,Week,0.013717966000000002
12,19,COM,Tertiaire,Chauffage,Chauffage,Week,0.017413044
12,19,ENS,Tertiaire,Chauffage,Chauffage,Week,0.004964298
12,19,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
12,19,HCO,Tertiaire,Chauffage,Chauffage,Week,0.007267455999999999
12,19,SAN,Tertiaire,Chauffage,Chauffage,Week,0.007285195
12,19,SPL,Tertiaire,Chauffage,Chauffage,Week,0.005498281
12,19,TRA,Tertiaire,Chauffage,Chauffage,Week,0.001668442
12,20,Autre,Autre,Chauffage,Chauffage,Week,0.0
12,20,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000424894
12,20,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.13e-05
12,20,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00038992300000000003
12,20,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,5.11e-05
12,20,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000207283
12,20,EquipTransport,Ind,Chauffage,Chauffage,Week,5.08e-05
12,20,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000179138
12,20,MineraiMetal,Ind,Chauffage,Chauffage,Week,9.62e-06
12,20,papier,Ind,Chauffage,Chauffage,Week,0.00026392
12,20,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.0008316889999999999
12,20,Textile,Ind,Chauffage,Chauffage,Week,0.0
12,20,Principal,Residentiel,Chauffage,Chauffage,Week,0.266848959
12,20,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.020689177
12,20,MatConstruction,Ind,Chauffage,Chauffage,Week,0.013503468000000001
12,20,MatVerre,Ind,Chauffage,Chauffage,Week,0.002456756
12,20,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.032017259
12,20,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
12,20,CHR,Tertiaire,Chauffage,Chauffage,Week,0.012616802
12,20,COM,Tertiaire,Chauffage,Chauffage,Week,0.016527889
12,20,ENS,Tertiaire,Chauffage,Chauffage,Week,0.004733561
12,20,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
12,20,HCO,Tertiaire,Chauffage,Chauffage,Week,0.006626016
12,20,SAN,Tertiaire,Chauffage,Chauffage,Week,0.006697118
12,20,SPL,Tertiaire,Chauffage,Chauffage,Week,0.0052518009999999995
12,20,TRA,Tertiaire,Chauffage,Chauffage,Week,0.0015936479999999998
12,21,Autre,Autre,Chauffage,Chauffage,Week,0.0
12,21,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000393077
12,21,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.05e-05
12,21,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.00034121300000000004
12,21,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.98e-05
12,21,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000148836
12,21,EquipTransport,Ind,Chauffage,Chauffage,Week,3.68e-05
12,21,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000146247
12,21,MineraiMetal,Ind,Chauffage,Chauffage,Week,8.89e-06
12,21,papier,Ind,Chauffage,Chauffage,Week,0.000260308
12,21,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000717666
12,21,Textile,Ind,Chauffage,Chauffage,Week,0.0
12,21,Principal,Residentiel,Chauffage,Chauffage,Week,0.251679429
12,21,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.019587883
12,21,MatConstruction,Ind,Chauffage,Chauffage,Week,0.01266835
12,21,MatVerre,Ind,Chauffage,Chauffage,Week,0.0024282789999999998
12,21,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.030943831
12,21,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
12,21,CHR,Tertiaire,Chauffage,Chauffage,Week,0.011690748999999999
12,21,COM,Tertiaire,Chauffage,Chauffage,Week,0.015965312
12,21,ENS,Tertiaire,Chauffage,Chauffage,Week,0.004469743
12,21,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
12,21,HCO,Tertiaire,Chauffage,Chauffage,Week,0.006249348
12,21,SAN,Tertiaire,Chauffage,Chauffage,Week,0.006234086
12,21,SPL,Tertiaire,Chauffage,Chauffage,Week,0.004959042
12,21,TRA,Tertiaire,Chauffage,Chauffage,Week,0.001504811
12,22,Autre,Autre,Chauffage,Chauffage,Week,0.0
12,22,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000377371
12,22,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.02e-05
12,22,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000315887
12,22,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.37e-05
12,22,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000116334
12,22,EquipTransport,Ind,Chauffage,Chauffage,Week,2.94e-05
12,22,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000130614
12,22,MineraiMetal,Ind,Chauffage,Chauffage,Week,8.65e-06
12,22,papier,Ind,Chauffage,Chauffage,Week,0.000258999
12,22,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000658893
12,22,Textile,Ind,Chauffage,Chauffage,Week,0.0
12,22,Principal,Residentiel,Chauffage,Chauffage,Week,0.244859685
12,22,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.019108853999999998
12,22,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012256876000000002
12,22,MatVerre,Ind,Chauffage,Chauffage,Week,0.002419847
12,22,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.03093317
12,22,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
12,22,CHR,Tertiaire,Chauffage,Chauffage,Week,0.011061991
12,22,COM,Tertiaire,Chauffage,Chauffage,Week,0.015958708999999998
12,22,ENS,Tertiaire,Chauffage,Chauffage,Week,0.004454566
12,22,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
12,22,HCO,Tertiaire,Chauffage,Chauffage,Week,0.00608001
12,22,SAN,Tertiaire,Chauffage,Chauffage,Week,0.005929824
12,22,SPL,Tertiaire,Chauffage,Chauffage,Week,0.004942199
12,22,TRA,Tertiaire,Chauffage,Chauffage,Week,0.0014997
12,23,Autre,Autre,Chauffage,Chauffage,Week,0.0
12,23,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000377371
12,23,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.02e-05
12,23,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000315887
12,23,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.37e-05
12,23,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000116334
12,23,EquipTransport,Ind,Chauffage,Chauffage,Week,2.94e-05
12,23,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000130614
12,23,MineraiMetal,Ind,Chauffage,Chauffage,Week,8.65e-06
12,23,papier,Ind,Chauffage,Chauffage,Week,0.000258999
12,23,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000658893
12,23,Textile,Ind,Chauffage,Chauffage,Week,0.0
12,23,Principal,Residentiel,Chauffage,Chauffage,Week,0.236781192
12,23,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.018520087
12,23,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012256876000000002
12,23,MatVerre,Ind,Chauffage,Chauffage,Week,0.002419847
12,23,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.031072741
12,23,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
12,23,CHR,Tertiaire,Chauffage,Chauffage,Week,0.011083036000000001
12,23,COM,Tertiaire,Chauffage,Chauffage,Week,0.01603071
12,23,ENS,Tertiaire,Chauffage,Chauffage,Week,0.004474678
12,23,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
12,23,HCO,Tertiaire,Chauffage,Chauffage,Week,0.005879416
12,23,SAN,Tertiaire,Chauffage,Chauffage,Week,0.005898454
12,23,SPL,Tertiaire,Chauffage,Chauffage,Week,0.004964518
12,23,TRA,Tertiaire,Chauffage,Chauffage,Week,0.001506473
12,24,Autre,Autre,Chauffage,Chauffage,Week,0.0
12,24,Agroalimentaires,Ind,Chauffage,Chauffage,Week,0.000377371
12,24,ChimieMateriaux,Ind,Chauffage,Chauffage,Week,2.02e-05
12,24,ComposantsElec,Ind,Chauffage,Chauffage,Week,0.000315887
12,24,ConstructionMecanique,Ind,Chauffage,Chauffage,Week,3.37e-05
12,24,ConstructionNavArm,Ind,Chauffage,Chauffage,Week,0.000116334
12,24,EquipTransport,Ind,Chauffage,Chauffage,Week,2.94e-05
12,24,FonderieMetaux,Ind,Chauffage,Chauffage,Week,0.000130614
12,24,MineraiMetal,Ind,Chauffage,Chauffage,Week,8.65e-06
12,24,papier,Ind,Chauffage,Chauffage,Week,0.000258999
12,24,ParachimiePharma,Ind,Chauffage,Chauffage,Week,0.000658893
12,24,Textile,Ind,Chauffage,Chauffage,Week,0.0
12,24,Principal,Residentiel,Chauffage,Chauffage,Week,0.23788005399999998
12,24,Secondaire,Residentiel,Chauffage,Chauffage,Week,0.018604928
12,24,MatConstruction,Ind,Chauffage,Chauffage,Week,0.012256876000000002
12,24,MatVerre,Ind,Chauffage,Chauffage,Week,0.002419847
12,24,ADMBUR,Tertiaire,Chauffage,Chauffage,Week,0.031212312000000002
12,24,Autres,Tertiaire,Chauffage,Chauffage,Week,0.0
12,24,CHR,Tertiaire,Chauffage,Chauffage,Week,0.01126481
12,24,COM,Tertiaire,Chauffage,Chauffage,Week,0.016102711000000002
12,24,ENS,Tertiaire,Chauffage,Chauffage,Week,0.004494791
12,24,EP,Tertiaire,Chauffage,Chauffage,Week,0.0
12,24,HCO,Tertiaire,Chauffage,Chauffage,Week,0.005906702
12,24,SAN,Tertiaire,Chauffage,Chauffage,Week,0.006007796
12,24,SPL,Tertiaire,Chauffage,Chauffage,Week,0.004986837
12,24,TRA,Tertiaire,Chauffage,Chauffage,Week,0.001513245
1,1,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,1,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,1,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,1,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,1,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,1,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,1,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,1,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,1,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,1,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,1,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,1,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,1,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,1,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,2,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,2,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,2,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,2,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,2,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,2,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,2,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,2,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,2,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,2,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,2,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,2,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,2,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,2,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,3,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,3,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,3,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,3,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,3,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,3,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,3,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,3,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,3,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,3,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,3,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,3,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,3,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,3,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,4,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,4,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,4,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,4,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,4,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,4,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,4,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,4,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,4,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,4,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,4,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,4,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,4,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,4,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,5,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,5,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,5,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,5,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,5,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,5,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,5,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,5,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,5,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,5,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,5,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,5,SAN,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,5,SPL,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,5,TRA,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,6,Autre,Autre,Eclairage,EclairagePublic,Week,0.0
1,6,Agroalimentaires,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,ChimieMateriaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,ComposantsElec,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,ConstructionMecanique,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,ConstructionNavArm,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,EquipTransport,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,FonderieMetaux,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,MineraiMetal,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,papier,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,ParachimiePharma,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,Textile,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,Principal,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,6,Secondaire,Residentiel,Eclairage,EclairagePublic,Week,0.0
1,6,MatConstruction,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,MatVerre,Ind,Eclairage,EclairagePublic,Week,0.0
1,6,ADMBUR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,6,Autres,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,6,CHR,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,6,COM,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,6,ENS,Tertiaire,Eclairage,EclairagePublic,Week,0.0
1,6,EP,Tertiaire,Eclairage,EclairagePublic,Week,0.022757639
1,6,HCO,Tertiaire,Eclairage,EclairagePublic,Week,0.0
