"TIMESTAMP","areaConsumption"
2494,52826
2495,55847
2496,55157
2497,50374
2498,49452
2499,47420
2500,45764
2501,46050
2502,49580
2503,54705
2504,58205
2505,59472
2506,59615
2507,59263
2508,59657
2509,58961
2510,57483
2511,55705
2512,53943
2513,52585
2514,52713
2515,54960
2516,55198
2517,54602
2518,52714
2519,55415
2520,54499
2521,49761
2522,48254
2523,46105
2524,44260
2525,44385
2526,47635
2527,52680
2528,56393
2529,58091
2530,58783
2531,58497
2532,58709
2533,58412
2534,56367
2535,54465
2536,52737
2537,51323
2538,51406
2539,52950
2540,52753
2541,52799
2542,51430
2543,54493
2544,53776
2545,48577
2546,47076
2547,44404
2548,42040
2549,41383
2550,42608
2551,43886
2552,45772
2553,48659
2554,50588
2555,50949
2556,51563
2557,52569
2558,49418
2559,47423
2560,46051
2561,44785
2562,45593
2563,47997
2564,48451
2565,49130
2566,48006
2567,52226
2568,52192
2569,47738
2570,46493
2571,43867
2572,41632
2573,40823
2574,41508
2575,41563
2576,42917
2577,45504
2578,47560
2579,48795
2580,50345
2581,51753
2582,47998
2583,45499
2584,44092
2585,43257
2586,44173
2587,47710
2588,49445
2589,50914
2590,50449
2591,54320
2592,53710
2593,49572
2594,48834
2595,46922
2596,45382
2597,46311
2598,50789
2599,56907
2600,60862
2601,62344
2602,62115
2603,61255
2604,61379
2605,60756
2606,59020
2607,56876
2608,54900
2609,53076
2610,52750
2611,54913
2612,54882
2613,54837
2614,54228
2615,57482
2616,56909
2617,52255
2618,51383
2619,49435
2620,48063
2621,48445
2622,52312
2623,57709
2624,61364
2625,62126
2626,61373
2627,60224
2628,60122
2629,59180
2630,57140
2631,54969
2632,53013
2633,51176
2634,50901
2635,52730
2636,52596
2637,52653
2638,52193
2639,55094
2640,54381
2641,49582
2642,48585
2643,46386
2644,44811
2645,45164
2646,48898
2647,53614
2648,57495
2649,58804
2650,58822
2651,58215
2652,58456
2653,57871
2654,56110
2655,54176
2656,52291
2657,50752
2658,50879
2659,53024
2660,52678
2661,52538
2662,51391
2663,53990
2664,53240
2665,48352
2666,46967
2667,44871
2668,43034
2669,43217
2670,46705
2671,51507
2672,55098
2673,56869
2674,57679
2675,57043
2676,57820
2677,57358
2678,55963
2679,54277
2680,52584
2681,51356
2682,51332
2683,53369
2684,52826
2685,51893
2686,50572
2687,53380
2688,52451
2689,47477
2690,46351
2691,43739
2692,41940
2693,42013
2694,45225
2695,49820
2696,53865
2697,56169
2698,56973
2699,57067
2700,57341
2701,56895
2702,54908
2703,53111
2704,51214
2705,49849
2706,50114
2707,51744
2708,51346
2709,50906
2710,49979
2711,52902
2712,52290
2713,47191
2714,45583
2715,42936
2716,40683
2717,40141
2718,41391
2719,42173
2720,44681
2721,47939
2722,50390
2723,51226
2724,52623
2725,53944
2726,51211
2727,49286
2728,47672
2729,46843
2730,47413
2731,49574
2732,49853
2733,49692
2734,49785
2735,53897
2736,53855
2737,49431
2738,48317
2739,45972
2740,43659
2741,43137
2742,43759
2743,43528
2744,45194
2745,47672
2746,49738
2747,51038
2748,52436
2749,53963
2750,50179
2751,47852
2752,46564
2753,45766
2754,46808
2755,49845
2756,51387
2757,52663
2758,52843
2759,56442
2760,55673
2761,51807
2762,51002
2763,49200
2764,47468
2765,48276
2766,52597
2767,58218
2768,62395
2769,64116
2770,64299
2771,63922
2772,64296
2773,64168
2774,62664
2775,60728
2776,59062
2777,57572
2778,57731
2779,60492
2780,60328
2781,58744
2782,57650
2783,60264
2784,59276
2785,54249
2786,53120
2787,51017
2788,48863
2789,49118
2790,52794
2791,58207
2792,62190
2793,63929
2794,64681
2795,64237
2796,64471
2797,64330
2798,62872
2799,61021
2800,59031
2801,57548
2802,57460
2803,60155
2804,59783
2805,58439
2806,58641
2807,61714
2808,60930
2809,56085
2810,55008
2811,52925
2812,51576
2813,52006
2814,56065
2815,61509
2816,65464
2817,66302
2818,65834
2819,65176
2820,65271
2821,64558
2822,62859
2823,60836
2824,58687
2825,57093
2826,56936
2827,59395
2828,59059
2829,58055
2830,58135
2831,61308
2832,60324
2833,55763
2834,54937
2835,52896
2836,51081
2837,51348
2838,55380
2839,60889
2840,64879
2841,65331
2842,65020
2843,63982
2844,63577
2845,62828
2846,61150
2847,58993
2848,56890
2849,55365
2850,54927
2851,57352
2852,56686
2853,56052
2854,56326
2855,59613
2856,58867
2857,54256
2858,53278
2859,51262
2860,49688
2861,50342
2862,53968
2863,59239
2864,63036
2865,63764
2866,63234
2867,62041
2868,62186
2869,61845
2870,59567
2871,57269
2872,55103
2873,53594
2874,53609
2875,55406
2876,55247
2877,54696
2878,55107
2879,58354
2880,57451
2881,52158
2882,50798
2883,48017
2884,45822
2885,45207
2886,46735
2887,47547
2888,50173
2889,53296
2890,54974
2891,55208
2892,56207
2893,57491
2894,54551
2895,52538
2896,50903
2897,49810
2898,50350
2899,52286
2900,52344
2901,51831
2902,52639
2903,56740
2904,56700
2905,52335
2906,50989
2907,48482
2908,46221
2909,45266
2910,46018
2911,45742
2912,47172
2913,49053
2914,50605
2915,51165
2916,52129
2917,53267
2918,49466
2919,46876
2920,44949
2921,43650
2922,44532
2923,47380
2924,48830
2925,49514
2926,50406
2927,53725
2928,53203
2929,49220
2930,48360
2931,46418
2932,44751
2933,45547
2934,50102
2935,56114
2936,60160
2937,60982
2938,60587
2939,59669
2940,59593
2941,59167
2942,57240
2943,55252
2944,53181
2945,51579
2946,51493
2947,53876
2948,53651
2949,52107
2950,51917
2951,54786
2952,53902
2953,49119
2954,47846
2955,45778
2956,44074
2957,44443
2958,48218
2959,53660
2960,57788
2961,58746
2962,58710
2963,58388
2964,58736
2965,58191
2966,56098
2967,54561
2968,52769
2969,51338
2970,50832
2971,52799
2972,52076
2973,50825
2974,51721
2975,54722
2976,53988
2977,49291
2978,48117
2979,46240
2980,44686
2981,45163
2982,48874
2983,54113
2984,58128
2985,58638
2986,58037
2987,57098
2988,56916
2989,56807
2990,54950
2991,53113
2992,51111
2993,48987
2994,48446
2995,49447
2996,48857
2997,47753
2998,49287
2999,52517
3000,51375
3001,46625
3002,45147
3003,42802
3004,40665
3005,39861
3006,40525
3007,40840
3008,42669
3009,44445
3010,45545
3011,45785
3012,46348
3013,47658
3014,44562
3015,42382
3016,40630
3017,39504
3018,39902
3019,41876
3020,42610
3021,42504
3022,44398
3023,47870
3024,47523
3025,43103
3026,41799
3027,39484
3028,37761
3029,37818
3030,39838
3031,41625
3032,44299
3033,46622
3034,47838
3035,48021
3036,48897
3037,49945
3038,47616
3039,46049
3040,44600
3041,43498
3042,43807
3043,45168
3044,44644
3045,43533
3046,44817
3047,47998
3048,47318
3049,42291
3050,40725
3051,38151
3052,36190
3053,35497
3054,36152
3055,36425
3056,38523
3057,41586
3058,43484
3059,44059
3060,45011
3061,46573
3062,44056
3063,42485
3064,40902
3065,39669
3066,40001
3067,41528
3068,41250
3069,40641
3070,42118
3071,45846
3072,45438
3073,40690
3074,39050
3075,36508
3076,34117
3077,33153
3078,33282
3079,32684
3080,34277
3081,36760
3082,39116
3083,40641
3084,41948
3085,43880
3086,40864
3087,39306
3088,37879
3089,37283
3090,38093
3091,40909
3092,41924
3093,41596
3094,42491
3095,45352
3096,44700
3097,40295
3098,39102
3099,36841
3100,35160
3101,35533
3102,38712
3103,43734
3104,48301
3105,50724
3106,51962
3107,52611
3108,53718
3109,53837
3110,52768
3111,51658
3112,50327
3113,49091
3114,49228
3115,51559
3116,50384
3117,47862
3118,47085
3119,50085
3120,48892
3121,43797
3122,42384
3123,40239
3124,38520
3125,38712
3126,41432
3127,46365
3128,50760
3129,52631
3130,53777
3131,53982
3132,54800
3133,54515
3134,53104
3135,51935
3136,50462
3137,49213
3138,49100
3139,50903
3140,49756
3141,47339
3142,47299
3143,50078
3144,48794
3145,43764
3146,41940
3147,39973
3148,38357
3149,38578
3150,41307
3151,45821
3152,50377
3153,52744
3154,53967
3155,54368
3156,55530
3157,55418
3158,54148
3159,52981
3160,51572
3161,50346
3162,50161
3163,52322
3164,51145
3165,48492
3166,48296
3167,51031
3168,50033
3169,44702
3170,43272
3171,40714
3172,39037
3173,39211
3174,41994
3175,47060
3176,51522
3177,53588
3178,54516
3179,54966
3180,55592
3181,55440
3182,54126
3183,52861
3184,51583
3185,50233
3186,50185
3187,51995
3188,50990
3189,48748
3190,48392
3191,50995
3192,50096
3193,44792
3194,43249
3195,41146
3196,39409
3197,39696
3198,42214
3199,47248
3200,51699
3201,53878
3202,54965
3203,55262
3204,55790
3205,55656
3206,53751
3207,52222
3208,50634
3209,49125
3210,49126
3211,50396
3212,49380
3213,47303
3214,47803
3215,50961
3216,49884
3217,44363
3218,42482
3219,40038
3220,38044
3221,37333
3222,37977
3223,38770
3224,41319
3225,44543
3226,46923
3227,47576
3228,48741
3229,50326
3230,47561
3231,45587
3232,43699
3233,42523
3234,42968
3235,44495
3236,44592
3237,43598
3238,44791
3239,49063
3240,48956
3241,44227
3242,42676
3243,39989
3244,37938
3245,37220
3246,37128
3247,37012
3248,38459
3249,40793
3250,42758
3251,43911
3252,44990
3253,46299
3254,42974
3255,41146
3256,39310
3257,38165
3258,38419
3259,40601
3260,41721
3261,41886
3262,43823
3263,47957
3264,47640
3265,42934
3266,41413
3267,39160
3268,37268
3269,37034
3270,37602
3271,38154
3272,40052
3273,42700
3274,44858
3275,46076
3276,47399
3277,48654
3278,45716
3279,43727
3280,42273
3281,41181
3282,41986
3283,44580
3284,45126
3285,44209
3286,45231
3287,48621
3288,47824
3289,43454
3290,42301
3291,40271
3292,38667
3293,39224
3294,42458
3295,48225
3296,52404
3297,53940
3298,54302
3299,54315
3300,54816
3301,54922
3302,53466
3303,51918
3304,50319
3305,48922
3306,48358
3307,50249
3308,49277
3309,47023
3310,47440
3311,50784
3312,49614
3313,44375
3314,42895
3315,40584
3316,38994
3317,39385
3318,41876
3319,46772
3320,51254
3321,53093
3322,54001
3323,54049
3324,54984
3325,54884
3326,53776
3327,52582
3328,51152
3329,49974
3330,50193
3331,52217
3332,51194
3333,48732
3334,48468
3335,51504
3336,50586
3337,45640
3338,44171
3339,41930
3340,40318
3341,40467
3342,42748
3343,47882
3344,52253
3345,54385
3346,55411
3347,55775
3348,56368
3349,55923
3350,54569
3351,53106
3352,51334
3353,49944
3354,49593
3355,51497
3356,50284
3357,47841
3358,48238
3359,51483
3360,50627
3361,45591
3362,44021
3363,41677
3364,40026
3365,40525
3366,42973
3367,48256
3368,52622
3369,54363
3370,55295
3371,55401
3372,55675
3373,55475
3374,53257
3375,51594
3376,49804
3377,48256
3378,48017
3379,48946
3380,47768
3381,45640
3382,46484
3383,50039
3384,49109
3385,43523
3386,41877
3387,39137
3388,36901
3389,36378
3390,36726
3391,37707
3392,40119
3393,43102
3394,44927
3395,45433
3396,46269
3397,47866
3398,45154
3399,43484
3400,42041
3401,40917
3402,41275
3403,42548
3404,42338
3405,40923
3406,41902
3407,45952
3408,45567
3409,40779
3410,39055
3411,36090
3412,33907
3413,32844
3414,32196
3415,32152
3416,33893
3417,36892
3418,39661
3419,41704
3420,43876
3421,45832
3422,42681
3423,40915
3424,39356
3425,39017
3426,40343
3427,43199
3428,43893
3429,43049
3430,43177
3431,46626
3432,46232
3433,41561
3434,40318
3435,38200
3436,36588
3437,37276
3438,40338
3439,45811
3440,50587
3441,52974
3442,54389
3443,55001
3444,56097
3445,55780
3446,54526
3447,52911
3448,51355
3449,49888
3450,49684
3451,51626
3452,50613
3453,47548
3454,47647
3455,51059
3456,50062
3457,44969
3458,43844
3459,41599
3460,39865
3461,39997
3462,42532
3463,48099
3464,52440
3465,54457
3466,55243
3467,55403
3468,55784
3469,55422
3470,53810
3471,52757
3472,51007
3473,49586
3474,49176
3475,51169
3476,49861
3477,47036
3478,47301
3479,50754
3480,49710
3481,44593
3482,43085
3483,40963
3484,39297
3485,39457
3486,41796
3487,46975
3488,51321
3489,53171
3490,53740
3491,53999
3492,54612
3493,54500
3494,53065
3495,51669
3496,50116
3497,48523
3498,48094
3499,49827
3500,48679
3501,45927
3502,46263
3503,50019
3504,49115
3505,43744
3506,42083
3507,39890
3508,37961
3509,38198
3510,40341
3511,45570
3512,49763
3513,51557
3514,52217
3515,52540
3516,53253
3517,53454
3518,52237
3519,50698
3520,49291
3521,47872
3522,47620
3523,48973
3524,47507
3525,45097
3526,45561
3527,49147
3528,48127
3529,42804
3530,41090
3531,38850
3532,37267
3533,37262
3534,39471
3535,44488
3536,48831
3537,51026
3538,51952
3539,52357
3540,53036
3541,53119
3542,51442
3543,50205
3544,48647
3545,47174
3546,46945
3547,47578
3548,46006
3549,43624
3550,44344
3551,48616
3552,47688
3553,41870
3554,39761
3555,36982
3556,34971
3557,34237
3558,34199
3559,35403
3560,37628
3561,40943
3562,43437
3563,44236
3564,45459
3565,47103
3566,44323
3567,42980
3568,41576
3569,40578
3570,40978
3571,42305
3572,41734
3573,39954
3574,40491
3575,44716
3576,44456
3577,39602
3578,37772
3579,35178
3580,32722
3581,31825
3582,31336
3583,31365
3584,33138
3585,36239
3586,39329
3587,41329
3588,42885
3589,44235
3590,41056
3591,39203
3592,38075
3593,37469
3594,38000
3595,40188
3596,40972
3597,40610
3598,41255
3599,44382
3600,44031
3601,39206
3602,38030
3603,35819
3604,34220
3605,34772
3606,37521
3607,43010
3608,48037
3609,50674
3610,52323
3611,53291
3612,54408
3613,54456
3614,53438
3615,52245
3616,50939
3617,49928
3618,49727
3619,51893
3620,50308
3621,47331
3622,46727
3623,50157
3624,48692
3625,43519
3626,42026
3627,39839
3628,38216
3629,38260
3630,40509
3631,45890
3632,50576
3633,53115
3634,54468
3635,55399
3636,56307
3637,55999
3638,54885
3639,53674
3640,52115
3641,50856
3642,50593
3643,52676
3644,50951
3645,47897
3646,47275
3647,50620
3648,49196
3649,43807
3650,42171
3651,40078
3652,38235
3653,38456
3654,40486
3655,45311
3656,50076
3657,52572
3658,54239
3659,54604
3660,56063
3661,55547
3662,54159
3663,52863
3664,51471
3665,50005
3666,49665
3667,51850
3668,50614
3669,47756
3670,47100
3671,50288
3672,49370
3673,44081
3674,42587
3675,40367
3676,38576
3677,38566
3678,40721
3679,45937
3680,50783
3681,53335
3682,54622
3683,55246
3684,56299
3685,56211
3686,54827
3687,53758
3688,52502
3689,51038
3690,50253
3691,52000
3692,50583
3693,48119
3694,47716
3695,51369
3696,50034
3697,44647
3698,43220
3699,40906
3700,39106
3701,39273
3702,41279
3703,46453
3704,51213
3705,53611
3706,54882
3707,55358
3708,55961
3709,55391
3710,53634
3711,52098
3712,50468
3713,48969
3714,48934
3715,49785
3716,48665
3717,46176
3718,46253
3719,50252
3720,49011
3721,43583
3722,41538
3723,38888
3724,36813
3725,36113
3726,36033
3727,37299
3728,39819
3729,43014
3730,45585
3731,46461
3732,47740
3733,49089
3734,46088
3735,44217
3736,42668
3737,41339
3738,41645
3739,43221
3740,42840
3741,41504
3742,41928
3743,46671
3744,46197
3745,41173
3746,39450
3747,36696
3748,34450
3749,33523
3750,32654
3751,32874
3752,34396
3753,36884
3754,39738
3755,41482
3756,43119
3757,44671
3758,41562
3759,39763
3760,38311
3761,37525
3762,38032
3763,40458
3764,41088
3765,40364
3766,41123
3767,45744
3768,45012
3769,40339
3770,38767
3771,36584
3772,34957
3773,35385
3774,37526
3775,42580
3776,47080
3777,49681
3778,50972
3779,51722
3780,52708
3781,52877
3782,51857
3783,50741
3784,49394
3785,47958
3786,47573
3787,49104
3788,47931
3789,45242
3790,45002
3791,48817
3792,47551
3793,42111
3794,40574
3795,38432
3796,36854
3797,36783
3798,38302
3799,42968
3800,47575
3801,49692
3802,51081
3803,51894
3804,52969
3805,53129
3806,51925
3807,51177
3808,50061
3809,48901
3810,48136
3811,49670
3812,47960
3813,45003
3814,44810
3815,48796
3816,47530
3817,41932
3818,40447
3819,38243
3820,36524
3821,36549
3822,37993
3823,42812
3824,47428
3825,49876
3826,51407
3827,52277
3828,53429
3829,53228
3830,52246
3831,51449
3832,50357
3833,48906
3834,48226
3835,49382
3836,48087
3837,45321
3838,44861
3839,49103
3840,47683
3841,42296
3842,40702
3843,38165
3844,36634
3845,36637
3846,38225
3847,43102
3848,47648
3849,49965
3850,51220
3851,51920
3852,52378
3853,53227
3854,52238
3855,51373
3856,50230
3857,48802
3858,48485
3859,49498
3860,47764
3861,44851
3862,45078
3863,48985
3864,47481
3865,41982
3866,40396
3867,38137
3868,36575
3869,36606
3870,38009
3871,42767
3872,47361
3873,49480
3874,50913
3875,51650
3876,52341
3877,52758
3878,51339
3879,50135
3880,48777
3881,47432
3882,47150
3883,48018
3884,46594
3885,44188
3886,44261
3887,47920
3888,46664
3889,40935
3890,39038
3891,36557
3892,34653
3893,33937
3894,33812
3895,34847
3896,37283
3897,40620
3898,43074
3899,44140
3900,45470
3901,46875
3902,44312
3903,43042
3904,41772
3905,40751
3906,40980
3907,41924
3908,41534
3909,40009
3910,40358
3911,45127
3912,44396
3913,39474
3914,37646
3915,34955
3916,33116
3917,32095
3918,31030
3919,31344
3920,32893
3921,35779
3922,38556
3923,40416
3924,42376
3925,44113
3926,41133
3927,39475
3928,38171
3929,37558
3930,38445
3931,40760
3932,41464
3933,40631
3934,40957
3935,45076
3936,44173
3937,39288
3938,37791
3939,35689
3940,34172
3941,34578
3942,36767
3943,41783
3944,46531
3945,49345
3946,51188
3947,51954
3948,52968
3949,53290
3950,52188
3951,51044
3952,49672
3953,48320
3954,48007
3955,49787
3956,48267
3957,45381
3958,44940
3959,48729
3960,47216
3961,42012
3962,40478
3963,38280
3964,36631
3965,36668
3966,38336
3967,43148
3968,47640
3969,50202
3970,51536
3971,52114
3972,52690
3973,52494
3974,51742
3975,50827
3976,49462
3977,48006
3978,47886
3979,49489
3980,48307
3981,45551
3982,45137
3983,49096
3984,47763
3985,42158
3986,40624
3987,38455
3988,36980
3989,37386
3990,39020
3991,43981
3992,48592
3993,51025
3994,52327
3995,52923
3996,54006
3997,54044
3998,52815
3999,51620
4000,50210
4001,48745
4002,48648
4003,50304
4004,48906
4005,45958
4006,45695
4007,49411
4008,48329
4009,42902
4010,41230
4011,39068
4012,37403
4013,37554
4014,39385
4015,44483
4016,48918
4017,51226
4018,52771
4019,53133
4020,53969
4021,53793
4022,52517
4023,51614
4024,50356
4025,49247
4026,49022
4027,50494
4028,49199
4029,46059
4030,45601
4031,49562
4032,48281
4033,42964
4034,41245
4035,39237
4036,37693
4037,37709
4038,39433
4039,44661
4040,49075
4041,51386
4042,52603
4043,53092
4044,53787
4045,53605
4046,51895
4047,50716
4048,49308
4049,47967
4050,47757
4051,48541
4052,47155
4053,44953
4054,44861
4055,49045
4056,47880
4057,42324
4058,40508
4059,37716
4060,35804
4061,35006
4062,34730
4063,35897
4064,38347
4065,41687
4066,44057
4067,45038
4068,46249
4069,47659
4070,45001
4071,43664
4072,42027
4073,40877
4074,41489
4075,42956
4076,42423
4077,40835
4078,41027
4079,45872
4080,45380
4081,40493
4082,38710
4083,36039
4084,33878
4085,32935
4086,32003
4087,32323
4088,33872
4089,36751
4090,39506
4091,41303
4092,42878
4093,44309
4094,41113
4095,39614
4096,38247
4097,37523
4098,38350
4099,40437
4100,41170
4101,40531
4102,41314
4103,45789
4104,44825
4105,39987
4106,38351
4107,36271
4108,34725
4109,35231
4110,37461
4111,42790
4112,47481
4113,49973
4114,51430
4115,52425
4116,53444
4117,53706
4118,52726
4119,51810
4120,50599
4121,49408
4122,49112
4123,50995
4124,49772
4125,46599
4126,45905
4127,49515
4128,48299
4129,43035
4130,41456
4131,39184
4132,37577
4133,37555
4134,39263
4135,44296
4136,48877
4137,51268
4138,52950
4139,53892
4140,54854
4141,54836
4142,53671
4143,52871
4144,51782
4145,50283
4146,50023
4147,51122
4148,49415
4149,46207
4150,45807
4151,50034
4152,48828
4153,43244
4154,41590
4155,39270
4156,37489
4157,37514
4158,38958
4159,43672
4160,48332
4161,51410
4162,52961
4163,54165
4164,55353
4165,55515
4166,54733
4167,53884
4168,52649
4169,51365
4170,51009
4171,51722
4172,50112
4173,47272
4174,46589
4175,50588
4176,49009
4177,43207
4178,41420
4179,39241
4180,37528
4181,37396
4182,38849
4183,43563
4184,48468
4185,51518
4186,53461
4187,54434
4188,55425
4189,55620
4190,54965
4191,54425
4192,53322
4193,52231
4194,51636
4195,52158
4196,50159
4197,47013
4198,46660
4199,50957
4200,49088
4201,43287
4202,41701
4203,39272
4204,37467
4205,37605
4206,39115
4207,43533
4208,48301
4209,51144
4210,52834
4211,53649
4212,54334
4213,54691
4214,53341
4215,52455
4216,51237
4217,49675
4218,49474
4219,49507
4220,47808
4221,45272
4222,44716
4223,49321
4224,47843
4225,41856
4226,40004
4227,37543
4228,35655
4229,35018
4230,34668
4231,35969
4232,38217
4233,41456
4234,43712
4235,44886
4236,45942
4237,47521
4238,45172
4239,43866
4240,42627
4241,41618
4242,42030
4243,43035
4244,42231
4245,40412
4246,40590
4247,45603
4248,44632
4249,39570
4250,37927
4251,35376
4252,33523
4253,32618
4254,31506
4255,31748
4256,33442
4257,36160
4258,38968
4259,40742
4260,42293
4261,44041
4262,41300
4263,40039
4264,38746
4265,37850
4266,38707
4267,40730
4268,41095
4269,40426
4270,41008
4271,45538
4272,44314
4273,39050
4274,37720
4275,35550
4276,34313
4277,34732
4278,37009
4279,41851
4280,46487
4281,49422
4282,51203
4283,52291
4284,53278
4285,53657
4286,52672
4287,51883
4288,50414
4289,49249
4290,49019
4291,50387
4292,48568
4293,45730
4294,45159
4295,49578
4296,47897
4297,42263
4298,40706
4299,38495
4300,37010
4301,37132
4302,38651
4303,43115
4304,47760
4305,50256
4306,52110
4307,52616
4308,53934
4309,53997
4310,53227
4311,52502
4312,51451
4313,50197
4314,49728
4315,50621
4316,49080
4317,46226
4318,45794
4319,50033
4320,48413
4321,42517
4322,41056
4323,38676
4324,37265
4325,37415
4326,39015
4327,43328
4328,48067
4329,50810
4330,52487
4331,53464
4332,54642
4333,54585
4334,53877
4335,53137
4336,51939
4337,50655
4338,50014
4339,51146
4340,49506
4341,46426
4342,46049
4343,49974
4344,48560
4345,42797
4346,41286
4347,39241
4348,37656
4349,37571
4350,39315
4351,43690
4352,48656
4353,51261
4354,53023
4355,53950
4356,55063
4357,55023
4358,54217
4359,53398
4360,52006
4361,50910
4362,50386
4363,51393
4364,49839
4365,46776
4366,46505
4367,50824
4368,49128
4369,43143
4370,41505
4371,39510
4372,37838
4373,37928
4374,39535
4375,43820
4376,48306
4377,51105
4378,52860
4379,53948
4380,54807
4381,54969
4382,53520
4383,52445
4384,51202
4385,49653
4386,49390
4387,49938
4388,48178
4389,45638
4390,45628
4391,49757
4392,48065
4393,42148
4394,40485
4395,38026
4396,36043
4397,35400
4398,35316
4399,36155
4400,38521
4401,41834
4402,44209
4403,45166
4404,46363
4405,47695
4406,45298
4407,44139
4408,42753
4409,41576
4410,41673
4411,42927
4412,42339
4413,40633
4414,40806
4415,45762
4416,45182
4417,39944
4418,38213
4419,35598
4420,33632
4421,32697
4422,31827
4423,32062
4424,33682
4425,36423
4426,39232
4427,40983
4428,42666
4429,44432
4430,41514
4431,40091
4432,38893
4433,38245
4434,39082
4435,40862
4436,41850
4437,41380
4438,41740
4439,46206
4440,45159
4441,39819
4442,38301
4443,36162
4444,34770
4445,35308
4446,37510
4447,42049
4448,46536
4449,49528
4450,51802
4451,52996
4452,53947
4453,54451
4454,53676
4455,52738
4456,51635
4457,50489
4458,49822
4459,50754
4460,49737
4461,46522
4462,46418
4463,50458
4464,48681
4465,43213
4466,41492
4467,39286
4468,37706
4469,37744
4470,39573
4471,43517
4472,47993
4473,51189
4474,52995
4475,53890
4476,55193
4477,55271
4478,54173
4479,53514
4480,52232
4481,50916
4482,50276
4483,50873
4484,49344
4485,46437
4486,46346
4487,50961
4488,49227
4489,43294
4490,41712
4491,39516
4492,37841
4493,38051
4494,39836
4495,43686
4496,47838
4497,51083
4498,52909
4499,54128
4500,55222
4501,55339
4502,54340
4503,53633
4504,52432
4505,51144
4506,50510
4507,51241
4508,49837
4509,46758
4510,46714
4511,51353
4512,49360
4513,43628
4514,42265
4515,39683
4516,38185
4517,38385
4518,39883
4519,43744
4520,47880
4521,50991
4522,53293
4523,54402
4524,55625
4525,55933
4526,55301
4527,54735
4528,53736
4529,52278
4530,51711
4531,52140
4532,50556
4533,47509
4534,47061
4535,51183
4536,49976
4537,44118
4538,42390
4539,40058
4540,38411
4541,38597
4542,40187
4543,43855
4544,47953
4545,51316
4546,53470
4547,54780
4548,55631
4549,55869
4550,54825
4551,54050
4552,52774
4553,51367
4554,51000
4555,50972
4556,49172
4557,46295
4558,46200
4559,50893
4560,49113
4561,43171
4562,41437
4563,38836
4564,36752
4565,36249
4566,36105
4567,37146
4568,39507
4569,42713
4570,45250
4571,46614
4572,47791
4573,49189
4574,47166
4575,46199
4576,45191
4577,44394
4578,44398
4579,45142
4580,44258
4581,42343
4582,42473
4583,47920
4584,46720
4585,41306
4586,39747
4587,37101
4588,35200
4589,34351
4590,33607
4591,33527
4592,35125
4593,37983
4594,40898
4595,42665
4596,44222
4597,46203
4598,43564
4599,42466
4600,41383
4601,40900
4602,41418
4603,42814
4604,43284
4605,42103
4606,42661
4607,47303
4608,46946
4609,41390
4610,39676
4611,37175
4612,35741
4613,36344
4614,38427
4615,42179
4616,46292
4617,50060
4618,52301
4619,53744
4620,54878
4621,55183
4622,54443
4623,53872
4624,52709
4625,51161
4626,50459
4627,51079
4628,49958
4629,47029
4630,46513
4631,50707
4632,48426
4633,42928
4634,41590
4635,39504
4636,37967
4637,38072
4638,39837
4639,43146
4640,47498
4641,50689
4642,52584
4643,53870
4644,54919
4645,54774
4646,53922
4647,53063
4648,51787
4649,50445
4650,49606
4651,50245
4652,49100
4653,46262
4654,45853
4655,50314
4656,48196
4657,42734
4658,41410
4659,39074
4660,37649
4661,37994
4662,39584
4663,42737
4664,47031
4665,50156
4666,52156
4667,53054
4668,53972
4669,53904
4670,53029
4671,52069
4672,50617
4673,49239
4674,48524
4675,49048
4676,47628
4677,44569
4678,44582
4679,49168
4680,47723
4681,42181
4682,40603
4683,37986
4684,36038
4685,34918
4686,34506
4687,34521
4688,36180
4689,38993
4690,41498
4691,43085
4692,44362
4693,46195
4694,43497
4695,42169
4696,40644
4697,39721
4698,40091
4699,41444
4700,41550
4701,40116
4702,40804
4703,45511
4704,45001
4705,40089
4706,38679
4707,36325
4708,34881
4709,35167
4710,36522
4711,38400
4712,41428
4713,44320
4714,46641
4715,47882
4716,48923
4717,50000
4718,48242
4719,47167
4720,45921
4721,45012
4722,44895
4723,45824
4724,44749
4725,42516
4726,42894
4727,47470
4728,45942
4729,40685
4730,39136
4731,36544
4732,34921
4733,34370
4734,34632
4735,35007
4736,37068
4737,40063
4738,42640
4739,43856
4740,45016
4741,46650
4742,44456
4743,43399
4744,42201
4745,41339
4746,41520
4747,42498
4748,41919
4749,40217
4750,40864
4751,45834
4752,44646
4753,39576
4754,38081
4755,35341
4756,33534
4757,32772
4758,32219
4759,31740
4760,33478
4761,36176
4762,38803
4763,40604
4764,42052
4765,43857
4766,41327
4767,40161
4768,39210
4769,38675
4770,39242
4771,40746
4772,41593
4773,41110
4774,41938
4775,46869
4776,44926
4777,39707
4778,38225
4779,36184
4780,34705
4781,35393
4782,37710
4783,41221
4784,45609
4785,49241
4786,51845
4787,53226
4788,54251
4789,55177
4790,54735
4791,54224
4792,53295
4793,51949
4794,51346
4795,51758
4796,50518
4797,47630
4798,47573
4799,51818
4800,49528
4801,43633
4802,42200
4803,39767
4804,38348
4805,38394
4806,40251
4807,43386
4808,47677
4809,51252
4810,53731
4811,55337
4812,56688
4813,57074
4814,56365
4815,55621
4816,54644
4817,53590
4818,52742
4819,52884
4820,51218
4821,48483
4822,48299
4823,52662
