Mois;heures;Branche Nom;Somme de Lave-Linge;Somme de Lave-vaisselle;Somme de Sèche-linge;Somme de Réfrigérateurs et combinés;Somme de Congélateurs;Somme de Télévisions;Somme de Lecteurs DVD;Somme de Magnétoscopes;Somme de Ordinateurs fixes, secondaires et portables;Somme de Décodeurs, TNT, Satellite et TV ADSL;Somme de Imprimantes;Somme de Boxs et modems;Somme de Téléphones fixes;Somme de Chaîne-Hifi;Somme de Consoles de jeux;Somme de Grille Pain;Somme de Bouilloires électriques;Somme de Cafetières filtres / Machine à expresso;Somme de Micro-ondes;Somme de Mini-four;Somme de Friteuses;Somme de Hottes;Somme de Cuisinières;Somme de Aspirateur;Somme de Fers à repasser / Centrales vapeures;Somme de Ordinateurs;Somme de Imprimantes / Photocopieurs / Scanners;Somme de Serveurs;Somme de Faxs;Somme de Traceurs;Somme de Cuisson;Somme de Electroménager;Somme de Froid Alimentaire;Somme de Process;Somme de Energie;Somme de Agriculture;Somme de Auxiliaire de Chauffage;Somme de Chauffage;Somme de Eclairage Public;Somme de Eclairage;Somme de Climatisation;Somme de ECS;Somme de Autres (Inconnu);Somme de Pertes
4;16;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;16;Tertiaire - HCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000725549;0;0;0;0;0;0;0;0,000433434;0;0,000407782;0,000624871;0;0;3,35475E-05;0,001311949;0;0,001245681;0,001750592;0,000678106;0,000327463;0,000527728
4;16;Tertiaire - SAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000713144;0;0;0;0;0;0;0;0,000498095;0;0,001619734;0,000827341;0;0;0,000131012;0,001565913;0;0,004920713;0,013686471;0,001363651;0,001183692;0,001855684
4;16;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,22073E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000863352;0;0;0;0,000972365;0,009105305;0,000769526
4;16;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,34718E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000261982;0;0;0;0,000142463;0,004728609;0,000360957
4;16;Tertiaire - ADM-BUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000544502;0;0;0,009221758;0,004342101;0,003311384;0;0;0,000453403;0,000348567;0,004388423;0,015242577;0;0;3,68744E-05;0,004941035;0;0,008500386;0,016290557;0,00060617;0,00851791;0,005372195
4;17;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006546461;0;0,002031272;0;0;0;0;0;0;0,001501601;0,000705553
4;17;IND Agroalimentaires;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005032704;0;0;0;0,000366365;0;0,000139527;0;0;6,02022E-06;0,000388123
4;17;IND Chimie & matériaux plastiques ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022172032;0;0;0;1,84251E-05;0;0,000410199;0;0;0,001634981;0,001696495
4;17;IND Composants électriques et électroniques;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,013742638;0;0;0;0,000328522;0;0,001327098;0;0;0,001053872;0,001151649
4;17;IND Construction Mécanique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001005344;0;0;0;3,46513E-05;0;0,000117176;0;0;2,87241E-05;8,30127E-05
4;17;IND Construction navale et aéronautique, armement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002910546;0;0;0;0,000156892;0;0,000287635;0;0;0,00053303;0,000272167
4;17;IND Équipement de transport ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001012422;0;0;0;2,83986E-05;0;0,000117519;0;0;2,77059E-05;8,30233E-05
4;17;IND Fonderie, travail des métaux;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003465182;0;0;0;0,000108364;0;0,000153568;0;0;0,000101553;0,000268007
4;17;IND Minerai, métal ferreux/non ferreux ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001530494;0;0;0;6,97369E-06;0;3,83222E-05;0;0;3,28761E-05;0,000112607
4;17;IND Papier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002799212;0;0;0;0,000251794;0;5,7777E-05;0;0;5,23084E-05;0,000221276
4;17;IND Parachimie, industrie pharmaceutique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,012020755;0;0;0;0,000678019;0;0,000861654;0;0;0,001165345;0,001030804
4;17;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;17;Résidence Principale;0,009822512;0,004453417;0,006634034;0,022916266;0,01408919;0,016720106;0,0012774;0;0,01403493;0,002986326;0,000992252;0,001964665;0;0,00219817;0,001669675;0,000105116;0,000240375;0,000522167;0,002110384;0,000697479;0,000151501;9,41511E-05;0,008248685;0,00111555;0,002860213;0;0;0;0;0;0;0;0;0;0;0;0,001727925;0,057323393;0;0,020030318;0,006885371;0,005007335;0,029545439;0,016549704
4;17;Résidence Secondaire;0,000181687;9,18327E-05;0,000100192;0,001196753;0,000223283;0,000816018;8,98008E-06;0;0;0;0;0;0,000652669;9,92275E-06;5,99197E-06;2,62909E-06;1,2639E-05;4,76851E-05;3,8756E-05;9,09425E-06;4,40016E-06;6,10771E-06;0,000426984;4,79213E-05;5,78301E-05;0;0;0;0;0;0;0;0;0;0;0;0,000908579;0,01054202;0;0,001065201;0;0,000331594;0,00157121;0,001285199
4;17;SPE Matériaux de construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,012078987;0;0;0;0;0;0,000845529
4;17;SPE Verre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002390913;0;0;0;0;0;0,000167364
4;17;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,057188029;0,004003162
4;17;Tertiaire - CHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,008007398;0;0;0;0;0;0;0;0,001298409;0,000903366;0,004088955;0,00054426;0;0;0,002083057;0,007686728;0;0,00626954;0,01067773;0,000659475;0,001973104;0,003093442
4;17;Tertiaire - COM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000495415;0;0;0;0;0;0;0;0,000355841;0;0,005530919;0,002208576;0;0;0,00116166;0,002880992;0;0,012192145;0,008938397;0,00022858;0,003520358;0,002625902
4;17;Tertiaire - ENS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001033272;0;0;0,000657076;0,000141296;0,00017814;0;0;0,000396358;0;0,000894015;0;0;0;4,19156E-05;0,000857099;0;0,002400785;0,000508238;0,000211233;0,000400041;0,000540363
4;17;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;17;Tertiaire - HCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000726494;0;0;0;0;0;0;0;0,000433434;0;0,000417296;0,000624871;0;0;3,54943E-05;0,001423374;0;0,001400039;0,001585069;0,000188363;0,000327463;0,000501333
4;17;Tertiaire - SAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000714073;0;0;0;0;0;0;0;0,000498095;0;0,001657523;0,000827341;0;0;0,000137357;0,001700136;0;0,004928753;0,012783411;0,000378792;0,001183692;0,001736642
4;17;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,75953E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00096286;0;0;0;0,000270101;0,009105305;0,00072561
4;17;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,24065E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000292178;0;0;0;3,95732E-05;0,004728609;0,000355094
4;17;Tertiaire - ADM-BUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000545212;0;0;0,00875233;0,004232537;0,003311384;0;0;0,000453403;0,000343839;0,004490807;0,015242577;0;0;3,89213E-05;0,005563304;0;0,00855192;0,014832717;0,000168381;0,00851791;0,005253167
4;18;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006485191;0;0,002031272;0;0;0;0;0;0;0,001487548;0,000700281
4;18;IND Agroalimentaires;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005024149;0;0;0;0,000365742;0;0,00013929;0;0;6,00998E-06;0,000387463
4;18;IND Chimie & matériaux plastiques ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022163091;0;0;0;1,84176E-05;0;0,000410034;0;0;0,001634321;0,00169581
4;18;IND Composants électriques et électroniques;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,013375672;0;0;0;0,00031975;0;0,001291661;0;0;0,00102573;0,001120897
4;18;IND Construction Mécanique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000992944;0;0;0;3,4224E-05;0;0,000115731;0;0;2,83699E-05;8,19889E-05
4;18;IND Construction navale et aéronautique, armement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00275714;0;0;0;0,000148622;0;0,000272475;0;0;0,000504935;0,000257822
4;18;IND Équipement de transport ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001008149;0;0;0;2,82787E-05;0;0,000117023;0;0;2,7589E-05;8,26728E-05
4;18;IND Fonderie, travail des métaux;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003434319;0;0;0;0,000107399;0;0,0001522;0;0;0,000100649;0,00026562
4;18;IND Minerai, métal ferreux/non ferreux ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001520582;0;0;0;6,92853E-06;0;3,8074E-05;0;0;3,26632E-05;0,000111877
4;18;IND Papier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002799212;0;0;0;0,000251794;0;5,7777E-05;0;0;5,23084E-05;0,000221276
4;18;IND Parachimie, industrie pharmaceutique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011693355;0;0;0;0,000659553;0;0,000838185;0;0;0,001133606;0,001002729
4;18;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;18;Résidence Principale;0,007761647;0,003521059;0,006160174;0,023155729;0,01420961;0,016720106;0,001349663;0;0,014886218;0,00292777;0,000992252;0,001964665;0;0,002239257;0,001669675;3,97738E-05;0,00041064;0,000208954;0,002610566;0,001702345;0,000263613;0,000162625;0,012154194;0,000913771;0,003088582;0;0;0;0;0;0;0;0;0;0;0;0,001740483;0,057786768;0;0,029091122;0,006809021;0,005007335;0,029545439;0,017436514
4;18;Résidence Secondaire;0,000143567;7,26068E-05;9,30351E-05;0,001209258;0,000225192;0,000816018;9,48809E-06;0;0;0;0;0;0,000652669;1,01082E-05;5,99197E-06;9,94791E-07;2,15915E-05;1,9082E-05;4,79416E-05;2,21964E-05;7,6563E-06;1,05497E-05;0,000629148;3,92534E-05;6,24475E-05;0;0;0;0;0;0;0;0;0;0;0;0,000861612;0,010835181;0;0,001547049;0;0,000331594;0,00157121;0,001347181
4;18;SPE Matériaux de construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011998895;0;0;0;0;0;0,000839923
4;18;SPE Verre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002374519;0;0;0;0;0;0,000166216
4;18;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,057188029;0,004003162
4;18;Tertiaire - CHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009547282;0;0;0;0;0;0;0;0,001298409;0,0008517;0,004135566;0,00054426;0;0;0,001975377;0,007133067;0;0,006297781;0,009694792;0,000659475;0,001973104;0,003087757
4;18;Tertiaire - COM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000590687;0;0;0;0;0;0;0;0,000355841;0;0,005593967;0,002208576;0;0;0,001170103;0,002923528;0;0,012217024;0,007828363;0,00022858;0,003520358;0,002564592
4;18;Tertiaire - ENS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001231978;0;0;0,000562599;0,000129431;0,00017814;0;0;0,000396358;0;0,000904206;0;0;0;4,22773E-05;0,00087131;0;0,002418884;0,000421983;0,000211233;0,000400041;0,000543791
4;18;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;18;Tertiaire - HCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000866205;0;0;0;0;0;0;0;0,000433434;0;0,000422052;0,000624871;0;0;3,57522E-05;0,001434879;0;0,002033353;0,001567492;0,000188363;0,000327463;0,00055537
4;18;Tertiaire - SAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000851395;0;0;0;0;0;0;0;0,000498095;0;0,001676417;0,000827341;0;0;0,000129498;0,001533887;0;0,00493881;0,011755274;0,000378792;0,001183692;0,001664124
4;18;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,04415E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000976046;0;0;0;0,000270101;0,009105305;0,000725333
4;18;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,69437E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000296179;0;0;0;3,95732E-05;0,004728609;0,000354834
4;18;Tertiaire - ADM-BUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00065006;0;0;0,00789711;0,00403293;0,003311384;0;0;0,000453403;0,000324174;0,004542;0,015242577;0;0;3,91925E-05;0,00564576;0;0,008616392;0,013115184;0,000168381;0,00851791;0,005078952
4;19;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006423921;0;0,002031272;0;0;0;0;0;0;0,001473494;0,000695008
4;19;IND Agroalimentaires;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005015593;0;0;0;0,000365119;0;0,000139053;0;0;5,99975E-06;0,000386804
4;19;IND Chimie & matériaux plastiques ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02215415;0;0;0;1,84102E-05;0;0,000409868;0;0;0,001633662;0,001695126
4;19;IND Composants électriques et électroniques;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,013008706;0;0;0;0,000310977;0;0,001256224;0;0;0,000997589;0,001090145
4;19;IND Construction Mécanique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000980545;0;0;0;3,37966E-05;0;0,000114286;0;0;2,80156E-05;8,0965E-05
4;19;IND Construction navale et aéronautique, armement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002603733;0;0;0;0,000140353;0;0,000257315;0;0;0,000476841;0,000243477
4;19;IND Équipement de transport ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001003875;0;0;0;2,81589E-05;0;0,000116527;0;0;2,7472E-05;8,23223E-05
4;19;IND Fonderie, travail des métaux;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003403457;0;0;0;0,000106434;0;0,000150832;0;0;9,97441E-05;0,000263233
4;19;IND Minerai, métal ferreux/non ferreux ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001510669;0;0;0;6,88336E-06;0;3,78258E-05;0;0;3,24502E-05;0,000111148
4;19;IND Papier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002799212;0;0;0;0,000251794;0;5,7777E-05;0;0;5,23084E-05;0,000221276
4;19;IND Parachimie, industrie pharmaceutique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011365955;0;0;0;0,000641086;0;0,000814717;0;0;0,001101866;0,000974654
4;19;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;19;Résidence Principale;0,010710812;0,00477729;0,005844268;0,024550204;0,01433003;0,019012441;0,001365596;0;0,014626786;0,002986326;0,000992252;0,001964665;0;0,002444694;0,001669675;0,00040342;0,000600936;0,000153647;0,006282277;0,003008612;0,000712347;0,000492153;0,035479864;0,000873415;0,003423431;0;0;0;0;0;0;0;0;0;0;0;0,001993518;0,069816758;0;0,035871771;0,006377329;0,020029339;0,029545439;0,022423751
4;19;Résidence Secondaire;0,000198118;9,85112E-05;8,82641E-05;0,001282082;0,0002271;0,000927894;9,60009E-06;0;0;0;0;0;0,000652669;1,10356E-05;5,99197E-06;1,009E-05;3,15974E-05;1,40313E-05;0,00011537;3,92285E-05;2,06892E-05;3,19266E-05;0,001836574;3,75198E-05;6,92177E-05;0;0;0;0;0;0;0;0;0;0;0;0,000888486;0,012029021;0;0,00190764;0;0,001326378;0,00157121;0,001640117
4;19;SPE Matériaux de construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011918803;0;0;0;0;0;0,000834316
4;19;SPE Verre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002358124;0;0;0;0;0;0,000165069
4;19;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,057188029;0,004003162
4;19;Tertiaire - CHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011549132;0;0;0;0;0;0;0;0,001298409;0,000768743;0,004322011;0,00054426;0;0;0,002036989;0,007449861;0;0,006328974;0,008908713;0,002637902;0,001973104;0,003347267
4;19;Tertiaire - COM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00071454;0;0;0;0;0;0;0;0,000355841;0;0,005846162;0,002208576;0;0;0,001340215;0,00378061;0;0,012244503;0,006900691;0,000914318;0,003520358;0,002647807
4;19;Tertiaire - ENS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001490296;0;0;0,00044649;0,00011485;0,00017814;0;0;0,000396358;0;0,000944971;0;0;0;4,81371E-05;0,001101565;0;0,002438875;0,000348241;0,000844934;0,000400041;0,000612703
4;19;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;19;Tertiaire - HCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001047828;0;0;0;0;0;0;0;0,000433434;0;0,00044108;0,000624871;0;0;4,095E-05;0,001733591;0;0,002507293;0,001468113;0,000753451;0,000327463;0,000656465
4;19;Tertiaire - SAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001029913;0;0;0;0;0;0;0;0,000498095;0;0,001751996;0,000827341;0;0;0,000137753;0,001708517;0;0,004949919;0,010937304;0,001515167;0,001183692;0,001717779
4;19;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000105906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001241728;0;0;0;0,001080406;0,009105305;0,000807334
4;19;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,76143E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0003768;0;0;0;0,000158293;0,004728609;0,000371792
4;19;Tertiaire - ADM-BUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000786363;0;0;0,006874249;0,003794195;0,003311384;0;0;0,000453403;0,000292599;0,004746768;0,015242577;0;0;4,46576E-05;0,007307178;0;0,008687602;0,01168985;0,000673522;0,00851791;0,005069558
4;20;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006362651;0;0,002031272;0;0;0;0;0;0;0,00145944;0,000689735
4;20;IND Agroalimentaires;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005007038;0;0;0;0,000364496;0;0,000138816;0;0;5,98952E-06;0,000386144
4;20;IND Chimie & matériaux plastiques ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022145209;0;0;0;1,84028E-05;0;0,000409703;0;0;0,001633003;0,001694442
4;20;IND Composants électriques et électroniques;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,012641739;0;0;0;0,000302205;0;0,001220787;0;0;0,000969448;0,001059392
4;20;IND Construction Mécanique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000968146;0;0;0;3,33692E-05;0;0,000112841;0;0;2,76613E-05;7,99412E-05
4;20;IND Construction navale et aéronautique, armement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002450327;0;0;0;0,000132084;0;0,000242154;0;0;0,000448746;0,000229132
4;20;IND Équipement de transport ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000999601;0;0;0;2,8039E-05;0;0,000116031;0;0;2,73551E-05;8,19719E-05
4;20;IND Fonderie, travail des métaux;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003372594;0;0;0;0,000105469;0;0,000149464;0;0;9,88396E-05;0,000260846
4;20;IND Minerai, métal ferreux/non ferreux ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001500756;0;0;0;6,83819E-06;0;3,75776E-05;0;0;3,22373E-05;0,000110419
4;20;IND Papier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002799212;0;0;0;0,000251794;0;5,7777E-05;0;0;5,23084E-05;0,000221276
4;20;IND Parachimie, industrie pharmaceutique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011038555;0;0;0;0,000622619;0;0,000791249;0;0;0,001070127;0,000946578
4;20;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;20;Résidence Principale;0,009942641;0,009701445;0,007107893;0,024986826;0,01433003;0,024399428;0,00139592;0;0,014602995;0,003161992;0,000992252;0,001964665;0;0,002526868;0,001669675;0,000508537;0,000437348;0,000414772;0,010221356;0,003196478;0,001125597;0,000770327;0,055218142;0,001265443;0,002828126;0;0;0;0;0;0;0;0;0;0;0;0,002163596;0,078012851;0;0,040859657;0,006382221;0,017024938;0,029545439;0,025673022
